dish_id,psnr,ssim,lpips,note
dish_1550710542,21.662517547607422,0.7599888443946838,0.41728705167770386,
dish_1550710577,22.188264846801758,0.7787759900093079,0.4117787480354309,
dish_1550710612,20.322126388549805,0.7737157344818115,0.44131413102149963,
dish_1550710664,20.86810302734375,0.7709486484527588,0.44434845447540283,
dish_1550710715,18.01702880859375,0.6788215041160583,0.4802648723125458,
dish_1550710758,19.578941345214844,0.6958116292953491,0.43463370203971863,
dish_1550710793,19.171079635620117,0.6755683422088623,0.42951908707618713,
dish_1550710845,19.727949142456055,0.7647784948348999,0.44164127111434937,
dish_1550710917,20.754249572753906,0.7695151567459106,0.4512593746185303,
dish_1550711017,21.639680862426758,0.7872434854507446,0.4508240222930908,
dish_1550711066,22.267303466796875,0.7672184705734253,0.43054065108299255,
dish_1550711094,19.117103576660156,0.7341650724411011,0.44217243790626526,
dish_1550711129,19.65190887451172,0.7328543066978455,0.48798638582229614,
dish_1550711187,18.551082611083984,0.7301207780838013,0.4634118676185608,
dish_1550711244,18.286725997924805,0.7044215798377991,0.5281133055686951,
dish_1550711314,20.834016799926758,0.7151655554771423,0.43569350242614746,
dish_1550711385,19.696258544921875,0.6893525123596191,0.45488041639328003,
dish_1550711488,22.002483367919922,0.7814316153526306,0.4457988142967224,
dish_1550711598,17.09393882751465,0.6849033236503601,0.5710780620574951,
dish_1550711688,20.718542098999023,0.7762160897254944,0.4681791663169861,
dish_1550711746,21.000438690185547,0.7373437285423279,0.4300501048564911,
dish_1550711788,22.719209671020508,0.7590410709381104,0.400173544883728,
dish_1550711845,12.982461929321289,0.5886358022689819,0.6659694910049438,
dish_1550711973,19.472082138061523,0.6936099529266357,0.47197413444519043,
dish_1550712024,12.569879531860352,0.5923241972923279,0.7156978845596313,
dish_1550712079,19.04999542236328,0.6996616721153259,0.43100789189338684,
dish_1550712143,19.644054412841797,0.7122977375984192,0.4316510856151581,
dish_1550712315,16.542024612426758,0.6672484278678894,0.5497806072235107,
dish_1550712369,21.532682418823242,0.7429609298706055,0.46558886766433716,
dish_1550712403,21.8303279876709,0.7901119589805603,0.444522500038147,
dish_1550712459,20.936290740966797,0.7141798138618469,0.44717150926589966,
dish_1550712486,19.482810974121094,0.7192620635032654,0.4442024528980255,
dish_1550712524,20.53843116760254,0.7626875042915344,0.4603835344314575,
dish_1550712556,20.850170135498047,0.7716124057769775,0.4454736113548279,
dish_1550712585,19.039308547973633,0.7350862622261047,0.48270750045776367,
dish_1550712622,20.03427505493164,0.716786801815033,0.4315919578075409,
dish_1550712654,20.351295471191406,0.7340795993804932,0.41872677206993103,
dish_1550712681,17.831104278564453,0.6902266144752502,0.47773122787475586,
dish_1550712729,19.546232223510742,0.7691574096679688,0.46885815262794495,
dish_1550712805,20.036144256591797,0.7488703727722168,0.47577235102653503,
dish_1550712839,17.337661743164062,0.6758142113685608,0.47582346200942993,
dish_1550712877,18.560409545898438,0.7160499095916748,0.43247583508491516,
dish_1550712913,18.319019317626953,0.7257968187332153,0.5069933533668518,
dish_1550712961,14.613208770751953,0.6591483354568481,0.659664511680603,
dish_1550713065,18.44331169128418,0.7365192174911499,0.4612446129322052,
dish_1550713114,18.64798927307129,0.7230581641197205,0.4464099407196045,
dish_1550713174,18.939821243286133,0.7364453077316284,0.4364171326160431,
dish_1550713388,21.16807746887207,0.7738139629364014,0.45371803641319275,
dish_1550713423,19.52762222290039,0.753747284412384,0.46381187438964844,
dish_1550713462,22.04149627685547,0.7789542078971863,0.4515667259693146,
dish_1550713503,20.619441986083984,0.7195484042167664,0.4353382885456085,
dish_1550713566,21.469472885131836,0.7588959336280823,0.4288659989833832,
dish_1550769483,20.49881362915039,0.7680826783180237,0.46918582916259766,
dish_1550769725,19.710296630859375,0.7687468528747559,0.45579561591148376,
dish_1550769827,17.314048767089844,0.7337056994438171,0.5820614099502563,
dish_1550769882,18.905437469482422,0.7060065865516663,0.4981931149959564,
dish_1550769948,19.73663902282715,0.7325395345687866,0.4625967741012573,
dish_1550770222,13.910937309265137,0.6345282196998596,0.5914026498794556,
dish_1550770265,18.224767684936523,0.740215003490448,0.5125328898429871,
dish_1550770447,19.53108024597168,0.7647177577018738,0.5023672580718994,
dish_1550770482,15.964856147766113,0.6394771337509155,0.522428572177887,
dish_1550770511,18.532949447631836,0.6711739301681519,0.44955140352249146,
dish_1550770616,20.63951873779297,0.7700072526931763,0.45528867840766907,
dish_1550770699,21.39047622680664,0.7995703220367432,0.44790151715278625,
dish_1550770751,18.07389259338379,0.7333009839057922,0.5591873526573181,
dish_1550770802,19.272932052612305,0.7206128239631653,0.4603583514690399,
dish_1550770866,19.48786163330078,0.7325504422187805,0.4470817744731903,
dish_1550771191,18.732498168945312,0.750042736530304,0.4835578203201294,
dish_1550771267,15.580373764038086,0.655763566493988,0.5595384240150452,
dish_1550771330,20.51958465576172,0.7821610569953918,0.42872729897499084,
dish_1550771387,16.358102798461914,0.6474860906600952,0.49667251110076904,
dish_1550771421,18.592205047607422,0.6876012086868286,0.4616643786430359,
dish_1550771487,19.7073917388916,0.7616766095161438,0.47182294726371765,
dish_1550771562,19.178695678710938,0.7452346682548523,0.499065101146698,
dish_1550771606,19.142728805541992,0.7492719888687134,0.43232667446136475,
dish_1550771648,19.98346710205078,0.737741231918335,0.4124753475189209,
dish_1550771707,19.89168357849121,0.7159246802330017,0.44546231627464294,
dish_1550771796,17.378089904785156,0.719559907913208,0.5426855087280273,
dish_1550771869,16.08759880065918,0.6999204158782959,0.5692170858383179,
dish_1550771938,18.574384689331055,0.7473094463348389,0.48374536633491516,
dish_1550771984,19.476003646850586,0.7206047773361206,0.41632795333862305,
dish_1550772027,19.845552444458008,0.7241013050079346,0.41330617666244507,
dish_1550772088,18.117767333984375,0.7406463027000427,0.4844394624233246,
dish_1550772168,21.760482788085938,0.8003394603729248,0.4280373752117157,
dish_1550772199,18.34270477294922,0.7378932237625122,0.4892813563346863,
dish_1550772270,17.92949867248535,0.6782932281494141,0.45333391427993774,
dish_1550772314,17.250308990478516,0.6746829748153687,0.4737597703933716,
dish_1550772367,19.656476974487305,0.7430844306945801,0.4804403483867645,
dish_1550772454,17.87735366821289,0.7268052101135254,0.4802977740764618,
dish_1550772505,22.76296615600586,0.8212156891822815,0.4289296865463257,
dish_1550772551,16.991802215576172,0.6810567378997803,0.4853787422180176,
dish_1550772617,17.280351638793945,0.6842040419578552,0.4929329752922058,
dish_1550772701,20.658660888671875,0.7606074213981628,0.4814858138561249,
dish_1550772753,18.873144149780273,0.7597177028656006,0.4762001037597656,
dish_1550772809,16.61646270751953,0.7029914259910583,0.5083865523338318,
dish_1550772849,17.20789909362793,0.6365588307380676,0.4836491048336029,
dish_1550772892,18.210010528564453,0.6654592752456665,0.4633111357688904,
dish_1550772960,18.310518264770508,0.7580207586288452,0.4606436491012573,
dish_1550773038,19.892629623413086,0.748550534248352,0.45957431197166443,
dish_1550773162,19.537797927856445,0.754310131072998,0.46092528104782104,
dish_1550773200,18.041810989379883,0.6658967733383179,0.48433738946914673,
dish_1550773284,15.8383150100708,0.6424651145935059,0.5285037755966187,
dish_1550773349,20.404035568237305,0.7895521521568298,0.45218807458877563,
dish_1550773394,18.976398468017578,0.7577619552612305,0.4579428434371948,
dish_1550773430,22.19763946533203,0.7988924384117126,0.4316544830799103,
dish_1550773506,19.939037322998047,0.7491668462753296,0.4284137189388275,
dish_1550773591,18.942045211791992,0.7081809043884277,0.4639926850795746,
dish_1550773771,20.409029006958008,0.7699811458587646,0.45979321002960205,
dish_1550773839,19.72364044189453,0.7303664088249207,0.4651139974594116,
